sp_Object,sp_Property,sp_Reference,sp_Type,sp_Format,sp_Nullable,sp_Reqd,sp_Enum,sp_Props
"""VendorSupportItemNumberConversion_Submit_Model""","""vendorId""","""""",String,"""uuid""",0,[],[],fromList []
"""ValidateStaffCodeModel""","""password""","""""",String,"""""",1,[],[],fromList []
"""ValidateStaffCodeModel""","""staffId""","""""",String,"""uuid""",0,[],[],fromList []
"""ValidateStaffCodeModel""","""code""","""""",String,"""""",1,[],[],fromList []
"""Invoice_QuickUpload_UpdateTagsMul_Model""","""is_remove""","""""",Boolean,"""""",0,[],[],fromList []
"""Invoice_QuickUpload_UpdateTagsMul_Model""","""tag_list""","""""",Array,"""""",1,[],[],fromList []
"""Invoice_QuickUpload_UpdateTagsMul_Model""","""ids""","""""",Array,"""""",1,[],[],fromList []
"""CancellationInvoiceItem""","""claim_item_result_id""","""""",String,"""uuid""",0,[],[],fromList []
"""CancellationInvoiceItem""","""invoice_item_id""","""""",String,"""uuid""",0,[],[],fromList []
"""CancellationInvoiceItem""","""create_time""","""""",String,"""date-time""",0,[],[],fromList []
"""RuleItemUpdateModel""","""emailRuleId""","""""",String,"""uuid""",0,[],[],fromList []
"""RuleItemUpdateModel""","""order""","""""",Integer,"""int32""",0,[],[],fromList []
"""UntoTagToVendorDTO""","""vendorList""","""""",Array,"""""",1,[],[],fromList []
"""Phone_Update_Model""","""contact_Name""","""""",String,"""""",1,[],[],fromList []
"""Phone_Update_Model""","""id""","""""",String,"""uuid""",0,[],[],fromList []
"""Phone_Update_Model""","""note""","""""",String,"""""",1,[],[],fromList []
"""Phone_Update_Model""","""phone_Number""","""""",String,"""""",1,[],[],fromList []
"""Phone_Update_Model""","""title_Id""","""""",String,"""uuid""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""middle_name""","""""",String,"""""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""can_receive_communication""","""""",Boolean,"""""",0,[],[],fromList []
"""ClientApplication_Add_Model""","""register_method""","""ClientRegisterMethodType""",Null,"""""",0,[],[],fromList []
"""ClientApplication_Add_Model""","""phone""","""""",String,"""""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""date_of_birth""","""""",String,"""date-time""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""referral_source""","""""",String,"""""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""address_suburb""","""""",String,"""""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""email""","""""",String,"""""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""ndis_no""","""""",String,"""""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""referral""","""ClientReferralType""",Null,"""""",0,[],[],fromList []
"""ClientApplication_Add_Model""","""last_name""","""""",String,"""""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""first_name""","""""",String,"""""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""preferred_name""","""""",String,"""""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""address_street""","""""",String,"""""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""no_address""","""""",Boolean,"""""",0,[],[],fromList []
"""ClientApplication_Add_Model""","""no_email""","""""",Boolean,"""""",0,[],[],fromList []
"""ClientApplication_Add_Model""","""mobile""","""""",String,"""""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""address_state_id""","""""",String,"""uuid""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""notes""","""""",String,"""""",1,[],[],fromList []
"""ClientApplication_Add_Model""","""title_id""","""""",String,"""uuid""",0,[],[],fromList []
"""ClientApplication_Add_Model""","""address_postcode""","""""",String,"""""",1,[],[],fromList []
"""UntoInvoiceDTO""","""invoice""","""""",String,"""uuid""",0,[],[],fromList []
"""UntoInvoiceDTO""","""tagIds""","""""",Array,"""""",1,[],[],fromList []
"""AssignTagToInvoiceDTO""","""invoiceIds""","""""",Array,"""""",1,[],[],fromList []
"""AssignTagToInvoiceDTO""","""tagIds""","""""",Array,"""""",1,[],[],fromList []
"""NDIS_UpdateItemForAllPriceGuide_Model""","""price_list""","""""",Array,"""""",1,[],[],fromList []
"""NDIS_UpdateItemForAllPriceGuide_Model""","""effective_start_date""","""""",String,"""date-time""",1,[],[],fromList []
"""NDIS_UpdateItemForAllPriceGuide_Model""","""price_guide_effective_id""","""""",String,"""uuid""",0,[],[],fromList []
"""NDIS_UpdateItemForAllPriceGuide_Model""","""effective_end_date""","""""",String,"""date-time""",1,[],[],fromList []
"""PreferenceCoordinatorEmail_Add_Model""","""client_Id""","""""",String,"""uuid""",0,[],[],fromList []
"""PreferenceCoordinatorEmail_Add_Model""","""plan_ending_reminder_90_days""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceCoordinatorEmail_Add_Model""","""standing_authority_ending_reminder_7_day""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceCoordinatorEmail_Add_Model""","""plan_ending_reminder_60_days""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceCoordinatorEmail_Add_Model""","""invoice_authorisation_request""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceCoordinatorEmail_Add_Model""","""plan_ending_reminder_30_days""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceCoordinatorEmail_Add_Model""","""standing_authority_applied""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceCoordinatorEmail_Add_Model""","""new_standing_authority_created""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceCoordinatorEmail_Add_Model""","""monthly_statement""","""""",Boolean,"""""",0,[],[],fromList []
"""PreferenceCoordinatorEmail_Add_Model""","""support_coordinator_id""","""""",String,"""uuid""",0,[],[],fromList []
"""PreferenceCoordinatorEmail_Add_Model""","""invoice_has_been_processed""","""""",Boolean,"""""",0,[],[],fromList []
"""AIOCRSpecialRules_Submit_Model""","""specialRules""","""""",Array,"""""",1,[],[],fromList []
"""InvoiceItem_Add_Model""","""support_end_date""","""""",String,"""date-time""",0,[],[],fromList []
"""InvoiceItem_Add_Model""","""support_start_date""","""""",String,"""date-time""",0,[],[],fromList []
"""InvoiceItem_Add_Model""","""ndis_support_item_id""","""""",String,"""uuid""",0,[],[],fromList []
"""InvoiceItem_Add_Model""","""unit_price""","""""",Number,"""double""",0,[],[],fromList []
"""InvoiceItem_Add_Model""","""gst""","""""",Boolean,"""""",0,[],[],fromList []
"""InvoiceItem_Add_Model""","""invoice_id""","""""",String,"""uuid""",0,[],[],fromList []
"""InvoiceItem_Add_Model""","""quantity""","""""",Number,"""double""",0,[],[],fromList []
"""RemittanceUpload_Model""","""title""","""""",String,"""""",1,[],[],fromList []
"""RemittanceUpload_Model""","""file_extension_name""","""""",String,"""""",1,[],[],fromList []
"""RemittanceUpload_Model""","""file_size""","""""",String,"""""",1,[],[],fromList []
"""RemittanceUpload_Model""","""file_path""","""""",String,"""""",1,[],[],fromList []
"""RemittanceUpload_Model""","""id""","""""",String,"""uuid""",0,[],[],fromList []
"""RemittanceUpload_Model""","""reconciliationId""","""""",String,"""uuid""",0,[],[],fromList []
"""RemittanceUpload_Model""","""claim_amount""","""""",Number,"""double""",0,[],[],fromList []
"""DeactivateClientModel""","""reason""","""""",String,"""""",0,[],[],fromList []
"""ValidateUserCodeModel""","""userId""","""""",String,"""uuid""",0,[],[],fromList []
"""ValidateUserCodeModel""","""password""","""""",String,"""""",1,[],[],fromList []
"""ValidateUserCodeModel""","""code""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""payment_method""","""PaymentMethodType""",Null,"""""",0,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""address_email_contact""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""bank_details_bsb""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""phone""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""address_suburb""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""vendor_name""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""address_email_for_remittance""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""bank_details_acc_no""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""abn""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""id""","""""",String,"""uuid""",0,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""address_street""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""authorised_login_holder_position""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""bank_details_account_name""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""address_state_id""","""""",String,"""uuid""",0,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""authorised_login_holder_phone""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""authorised_login_holder_name""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""notes""","""""",String,"""""",1,[],[],fromList []
"""Vendor_UpdateByVendor_Model""","""address_postcode""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""claim_status""","""InvoiceItemClaimStatusType""",Null,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""invoice_status""","""InvoiceStatusType""",Null,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""client_is_onhold""","""""",Boolean,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""client_id""","""""",String,"""uuid""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""support_area_id""","""""",String,"""uuid""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""client_name""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""vendor_no""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""created_time""","""""",String,"""date-time""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""paid_total_amount_from_ndis""","""""",Number,"""double""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""vendor_status""","""VendorStatusType""",Null,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""support_end_date""","""""",String,"""date-time""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""last_date_submitted_for_claim""","""""",String,"""date-time""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""total_for_ndis""","""""",Number,"""double""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""can_edit""","""""",Boolean,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""quantity_for_ndis""","""""",Number,"""double""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""new_client_plan_support_area_id""","""""",String,"""uuid""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""invoice_items_total""","""""",Number,"""double""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""claim_status_name""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""status""","""InvoiceItemStatusType""",Null,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""vendor_name""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""ndis_no""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""created_by""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""payment_date""","""""",String,"""date-time""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""updated_by""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""pay_for_vendor""","""""",Number,"""double""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""support_start_date""","""""",String,"""date-time""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""unit_price_from_ndis""","""""",Number,"""double""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""is_invoice_deleted""","""""",Boolean,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""ndis_support_item_id""","""""",String,"""uuid""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""invoice_authorisatin_status""","""InvoiceAuthorisationStatusType""",Null,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""error_message""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""client_status""","""ClientStatusType""",Null,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""total""","""""",Number,"""double""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""vendor_id""","""""",String,"""uuid""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""payment_request_number""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""abn""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""unit_price""","""""",Number,"""double""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""client_plan_id""","""""",String,"""uuid""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""gst""","""""",Boolean,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""id""","""""",String,"""uuid""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""invoice_id""","""""",String,"""uuid""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""ndis_support_item_number""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""is_admin_fee_item""","""""",Boolean,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""quantity""","""""",Number,"""double""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""unit_price_for_ndis""","""""",Number,"""double""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""invoice_number""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""is_deleted""","""""",Boolean,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""vendor_type""","""VendorType""",Null,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""invoice_is_onhold""","""""",Boolean,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""ndis_support_item""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""vendor_is_onhold""","""""",Boolean,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""payment_batch_item_id""","""""",String,"""uuid""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""updated_time""","""""",String,"""date-time""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""quantity_from_ndis""","""""",Number,"""double""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""invoice_claim_status""","""InvoiceClaimStatusType""",Null,"""""",0,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""invoice_status_name""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""invoice_number_for_ndis""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""status_name""","""""",String,"""""",1,[],[],fromList []
"""DeatilsModelForFundingAdjustment""","""gst_for_ndis""","""""",String,"""""",1,[],[],fromList []
"""UpdateTeam""","""staff_ids""","""""",Array,"""""",1,[],[],fromList []
"""UpdateTeam""","""id""","""""",String,"""uuid""",0,[],[],fromList []
"""UpdateTeam""","""teamName""","""""",String,"""""",1,[],[],fromList []
"""StaffAccount_Update_Model""","""credential_level_id""","""""",String,"""uuid""",1,[],[],fromList []
"""StaffAccount_Update_Model""","""status""","""StaffAccountStatusType""",Null,"""""",0,[],[],fromList []
"""StaffAccount_Update_Model""","""staff_id""","""""",String,"""uuid""",0,[],[],fromList []
"""StaffAccount_Update_Model""","""username""","""""",String,"""""",1,[],[],fromList []
"""StaffAccount_Update_Model""","""password""","""""",String,"""""",1,[],[],fromList []
"""StaffAccount_Update_Model""","""role""","""StaffRoleType""",Null,"""""",0,[],[],fromList []
"""ClientContact_Add_Model""","""client_id""","""""",String,"""uuid""",0,[],[],fromList []
"""ClientContact_Add_Model""","""contact_number""","""""",String,"""""",1,[],[],fromList []
"""ClientContact_Add_Model""","""other_relationship""","""""",String,"""""",1,[],[],fromList []
"""ClientContact_Add_Model""","""invoice_authorisor""","""""",Boolean,"""""",0,[],[],fromList []
"""ClientContact_Add_Model""","""email""","""""",String,"""""",1,[],[],fromList []
"""ClientContact_Add_Model""","""last_name""","""""",String,"""""",1,[],[],fromList []
"""ClientContact_Add_Model""","""level""","""""",Integer,"""int32""",1,[],[],fromList []
